original_poem,translated_poem,translated_by_TA,src_lang,tgt_lang,topic
"which eye’s his eye?
which limb lies
next the mirror?
for neither is clearer
nor a different color
than the other,
nor meets a stranger
in this arrangement
of leg and leg and
arm and so on.
to his mind
it’s the indication
of a mirrored reflection
somewhere along the line
of what we call the spine.","qual olho é o dele?
qual membro é real
e qual está no espelho?
a cor é igual
à esquerda e à direita,
e ninguém suspeita
que esta ou aquela
perna, ou braço, seja
verdade ou impostura
nessa estranha estrutura.
a seu ver,
isso é prova garantida
de uma imagem refletida
ao longo desta linha
que chamamos de espinha.","que olho é o seu olho?
qual é o membro que fica
ao lado do espelho?
porque nem um é mais claro
nem uma cor diferente
do que o outro,
nem se encontra com um estranho
neste acordo
de pernas e pernas e
de braço e por aí fora.
para a sua mente
é a indicação
de um reflexo espelhado
algures na linha
do que chamamos da espinha.",en_XX,pt_XX,2.0
"he felt in modesty
his person was
half looking-glass,
for why should he
be doubled?
the glass must stretch
down his middle,
or rather down the edge.
but he’s in doubt
as to which side’s in or out
of the mirror.
there’s little margin for error,
but there’s no proof, either.
and if half his head’s reflected,
thought, he thinks, might be affected.","modesto, sentia
que sua pessoa
era metade espelho:
pois duplicar-se seria
um total destrambelho.
o vidro se prolonga
por sua mediana,
ou melhor, sua borda.
mas ele não sabe direito
o que está dentro ou fora
da imagem refletida.
não há muita margem de erro,
mas provar é impossível.
e se meio cérebro é reflexo
seu pensamento terá nexo?","sentia-se humilde
a sua pessoa era
meio óculos,
porque é que ele deveria
se duplicar?
o vidro tem que esticar
no seu meio,
ou melhor, para baixo do limiar.
mas ele está em dúvida
de que lado está dentro ou fora
do espelho.
Há uma pequena margem de erro,
mas também não há provas.
e se metade da cabeça se refletir,
pensa, ele pensa, que poderá ser afetado.",en_XX,pt_XX,2.0
"up the façades,
his shadow dragging like a photographer’s cloth behind him,
he climbs fearfully, thinking that this time he will manage
to push his small head through that round clean opening
and be forced through, as from a tube, in black scrolls on the light.
(man, standing below him, has no such illusions.)
but what the man-moth fears most he must do, although
he fails, of course, and falls back scared but quite unhurt.","sobe as fachadas,
medroso, arrastando como um pano de fotógrafo
sua sombra, e pensa que dessa vez vai conseguir
meter a cabeça naquele furo bem redondo
e sair, como de um tubo, em dobras negras na luz.
(o homem, lá embaixo, não tem tais ilusões.)
porém o homem-mariposa tem de fazer o que mais teme,
e fracassa, é claro: cai, assustado, mas ileso.","em cima das fachadas,
a sua sombra arrasando-se como um tecido de fotógrafo atrás de ele,
escala com medo, pensando que desta vez vai conseguir
para forçar a sua pequena cabeça através daquela abertura circular limpa
e serem forçados a atravessar, como de um tubo, em rolos pretos na luz.
(o homem, que está abaixo dele, não tem essas ilusões.)
mas o que o homem-muto tem mais é o que ele tem de fazer, embora
Ele falha, claro, e cai com medo mas sem ferimento.",en_XX,pt_XX,2.0
"if you catch him,
hold up a flashlight to his eye. it’s all dark pupil,
an entire night itself, whose haired horizon tightens
as he stares back, and closes up the eye. then from the lids
one tear, his only possession, like the bee’s sting, slips.
slyly he palms it, and if you’re not paying attention
he’ll swallow it. however, if you watch, he’ll hand it over,
cool as from underground springs and pure enough to drink.","se você o pegar,
aponte uma lanterna para o seu olho. é só pupila,
uma pequena noite, cujo horizonte estreito
se aperta quando ele olha, e fecha-se. então uma só lágrima,
seu único pertence, como o ferrão da abelha, brota.
discreto, ele a colhe e, se você se distrair,
engole. mas se você olhar, ele a entrega,
fresca como água de fonte, potável de tão pura.","se o apanharem,
agarrem a uma lâmpada no seu olho. É uma pupila escura.
uma noite inteira, a qual o horizonte cinzenta-se
enquanto olha para trás, e fecha o olho. Depois, dos copos
Uma lágrimas, a sua única posse, como a picada da abelha, escorrem.
astutamente ele a palma, e se não estão a prestar atenção
Ele vai engolir-a. No entanto, se olharem, ele vai devolvê-la.
arrefecido como das fontes subterráneas e suficientemente puro para beber.",en_XX,pt_XX,2.0
"more slowly falling into sight
and showering into stippled faces,
darkening, condensing all his light;
in spite of all the dreaming
squandered upon him with that look,
suffers our uses and abuses,
sinks through the drift of bodies,
sinks through the drift of classes
to evening to the beggar in the park
who, weary, without lamp or book
prepares stupendous studies:
the fiery event
of every day in endless
endless assent.","mais lentamente, aparecem
os rostos sarapintados,
condensam sua luz, e a escurecem;
apesar de tantos sonhos
gastos nela em tal olhar,
atura nosso uso e abuso,
mergulha no fluxo de corpos,
mergulha no fluxo de classes
até chegar ao mendigo exausto
sem livro, sem luz, no lusco-fusco,
imerso em estupendos estudos:
este incandescente evento
de cada dia em constante
constante consentimento.","mais devagar para a vista
e a derramar-se em caras pontilhadas,
sombreando, condensando toda a sua luz,
apesar de todos os sonhos
desperdiçaram-no com esse olhar,
sofre os nossos usos e abusos,
mergulha através da deriva dos corpos,
se mergulha através da deriva das turmas
ao fim da tarde ao mendicante no parque
que, cansados, sem lâmpada ou livro
prepara estudos espantosos:
o acontecimento fértil
de cada dia interminável
Consenso interminável.",en_XX,pt_XX,2.0
"i need a virgin mirror
no one’s ever looked at,
that’s never looked back at anyone,
to flash up the spirits’ eyes
and help me recognize them.
the storekeeper offered me
a box of little mirrors,
but each time i picked one up
a neighbor looked over my shoulder
and then that one was spoiled —
spoiled, that is, for anything
but the girls to look at their mouths in,
to examine their teeth and smiles.","preciso de um espelho virgem
um que ninguém nunca olhou,
que nunca olhou pra ninguém,
pra olhar nos olhos dos espíritos
e reconhecer cada um.
na loja me deram uma caixa
cheia de espelhos novos,
mas cada um que eu pegava
alguém trás de mim se mirava
e pronto, estragava o espelho,
que agora só servia mesmo
pra moça ficar se olhando,
vendo os dentes e o sorriso.","Preciso de um espelho virgem.
Ninguém nunca olhou para isso.
que nunca olhou para ninguém,
para apanhar os olhos dos espíritos
e ajudar-me a reconhecê-los.
o vendedor ofereceu-me
uma caixa de pequenos espelhos,
mas cada vez que pickei um,
um vizinho olhou para cima do meu ombro
e depois este foi destruído...
destroçado, isto é, para qualquer coisa
mas as raparigas para olharem para a sua boca dentro,
para examinar os seus dentes e os sorrisos.",en_XX,pt_XX,2.0
"set ope all shutters, that the day come in
like a sea or a din!
let not a nook of useless shade compel
thoughts of the night, or tell
the mind's comparing that some things are sad,
for this day all are glad!
'tis morn, 'tis open morn, the full sun is
risen from out the abyss
where last night lay beyond the unseen rim
of the horizon dim.
now is the bride awaking. lo! she starts
to feel the day is home
whose too-near night will put two different hearts
to beat as near as flesh can let them come.
guess how she joys in her feared going, nor opes
her eyes for fear of fearing at her joy.
now is the pained arrival of all hopes.
with the half-thought she scarce knows how to toy.
oh, let her wait a moment or a day
and prepare for the fray
for which her thoughts not ever quite prepare!
with the real day's arrival she's half wroth.
though she wish what she wants, she yet doth stay.
her dreams yet merged are
in the slow verge of sleep, which idly doth
the accurate hope of things remotely mar.","abram-se as janelas e que entre o dia
como um mar de ruído!
nem reste um canto de vã sombra a compelir
pensares noturnos, ou contar
ao cotêjo da mente que há coisas tão tristes
neste dia de tanta alegria.
é manhã, manhã aberta, o pleno sol
ascendeu do abismo
onde à noite estêve além do inviso arco
do horizonte fôsco.
vai despertando a noiva. eis!
começa a sentir que entra o dia
cuja noite tão logo fará dois diferentes corações
bater tão perto quanto a carne o permitir.
pensai quanto se alegra no temido ir-se,
nem abre os olhos de medo de temer a alegria.
já é a vinda dorida de toda a esperança.
com tal pressentir ela nem sabe bem brincar.
oh, deixai que espere um instante, um dia
p'ra dispor-se a esta luta
à qual seu pensar nem sempre se dispôs!
vindo o dia realmente, está quase irada.
se ela anela o que quer, assim mesmo fica.
seus sonhos 'inda imersos são
na tarda margem do sono, que em vão
a precisa espera das coisas vagamente mancha.","Coloquem todas as persianas, para que o dia venha
como um mar ou uma cena!
"""" Não deixem compulsar um ponto de sombra inútil """".
pensamentos da noite, ou dizer
a mente compara que algumas coisas são tristes,
porque este dia todos estão felizes!
"""" Está a manhã, """" Está a manhã aberta, o sol está cheio
emergido do abismo
onde, na noite passada, estava para além do limiar invisível
do horizonte escura.
Agora a noiva está acordada. eis! ela começa
para sentir que o dia está em casa
cuja noite demasiado próxima vai pôr dois coraçãos diferentes
bater tão perto como a carne lhes pode permitir chegar.
Adivinham como ela fica feliz quando tem medo de ir,
os olhos por medo de ter medo da sua alegria.
agora é a dorosa chegada de todas as esperanças.
com a meia-pensação que ela raramente sabe brincar.
oh, deixe-a esperar um momento ou um dia
e preparar-se para a luta
para o qual os seus pensamentos nunca estão bem preparados!
com a chegada do dia real ela está meio furiosa.
Embora ela desexe o que quer, ainda fica.
os seus sonhos ainda fundidos são
no limiar lento do sono,
a esperança precisa das coisas é remotamente perturbadora.",en_XX,pt_XX,2.0
"part from the windows the small curtains set
sight more than light to omit!
look on the general fields, how bright they lie
under the broad blue sky,
cloudless, and the beginning of the heat
does the sight half ill-treat!
the bride hath wakened. lo! she feels her shaking
heart better all her waking!
her breasts are with fear's coldness inward clutched
and more felt on her grown,
that will by hands other than hers be touched
and will find lips sucking their budded crown.","separai nas janelas as leves cortinas:
desvelam mais que a luz omitem!
olhai o extenso campo, quão brilhante jaz
sob o amplo céu azul
sem nuvens, e o começo do calor
já faz quase mal à vista!
a noiva está acordando. eis! pressente o palpitar
do coração enquanto acorda!
seus seios são por frio receio contraídos,
mais cientes de no seu desabrochar
que mãos outras que as dela os tocarão
e terão lábios sorvendo as flóreas pontas.","parte das janelas as pequenas cortinas montadas
a visão mais do que a luz para esquecer!
olhem para os campos gerais, quão brilhantes eles estão
sob o céu azul amplo,
sem nuvens, e o início do calor
se a visão maltrata a metade!
A noiva acordou. Ela sente-se a tremer
O coração melhor toda a ela a acordar!
as suas mamas estão com o frio do medo agarradas dentro
e mais felt no seu crescimento,
que são tocadas por outras mãos
e encontrarão lábios a sugar a sua coroa embutida.",en_XX,pt_XX,2.0
"lo! the thought of the bridegroom's hands already
feels her about where even her hands are shy,
and her thoughts shrink till they become unready
she gathers up her body and still doth lie.
she vaguely lets her eyes feel opening.
in a fringed mist each thing
looms, and the present day is truly clear
but to her sense of fear.
like a hue, light lies on her lidded sight,
and she half hates the inevitable light.","eis! já as maõs-imagens do noivo sente
tocar mesmo onde as dela se acanham,
e seu pensar se encolhe até a indistinção.
ela soergue o corpo, deita-se contudo.
vagamente deixa os olhos sentir-se abrindo.
em franjada névoa cada coisa
imerge, e o presente dia é mesmo claro
menos ao seu senso-receio.
qual matiz, luz lhe jaz sobre pálpebras,
e quase odeia a inevitável luz.","oh! o pensamento dos braços do noiva já!
sente-a onde mesmo as suas mãos são tímidas,
e os seus pensamentos diminuim até ficarem inadequados
junta o corpo e continua a mentir.
ela deixa os olhos abrir-se vagamente.
num nevoeiro fechado, cada coisa
e o presente é realmente claro
mas para o seu sentimento de medo.
como um cor, a luz cai na sua visão líquida,
e ela meio odeia a luz inevitável.",en_XX,pt_XX,2.0
"open the windows and the doors all wide
lest aught of night abide
or, like a ship's trail in the sea, survive
what made it there to live!
she lies in bed half waiting that her wish
grow bolder or more rich
to make her rise, or poorer, to oust fear,
and she rise as a common day were here.
that she would be a bride in bed with man
the parts where she is woman do insist
and send up messages that shame doth ban
from being dreamed but in a shapeless mist.","abram janelas e as portas de todo.
que nada da noite fique,
ou, qual rasto de barco no mar, resista
ao que a fez viver ali!
no leito fica, como à espera que o desejo
cresça mais, audaz e fértil
para erguê-la, ou tão tênue que expulse o medo,
e ela se erga como se comum fôsse o dia.
que se tornaria noiva na cama com homem
suas partes de mulher insistem
e mandam acima mensagens que o pudor proíbe
serem sonhadas salvo em vaga névoa.","abrir as janelas e as portas
"""" Para não ficar nada da noite
ou, como o rastro de um navio no mar, sobreviver
o que a fez viver ali!
Leva na cama a meio a esperar que o seu desejo
tornar-se mais ou mais ricos
para a elevar, ou para a tornar mais pobre, para acabar com o medo,
e ela levanta-se como se fosse um dia comum.
que ela seria uma noiva na cama com um homem
as partes em que ela é mulher insistem
e enviar mensagens que a vergonha proibia
do ser sonhado mas num nevoeiro sem forma.",en_XX,pt_XX,2.0
